İlan Numarası,İlan Oluşturma Tarihi,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Eşya Durumu,Tapu Durumu,Site İçerisinde,Takas,Banyo Sayısı,Fiyat Durumu,fiyat,konum,URL,Yapı Durumu,Yapı Tipi,Aidat,Ada,Parsel,Balkon Durumu,Balkon Sayısı,Balkon Tipi,WC Sayısı,Depozito,Görüntülü Gezilebilir mi?,Banyo Metrekare,Balkon Metrekare,Salon Metrekare,WC Metrekare
17937303,22 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,65 m²,70 m²,1+1,5-10,Düz Giriş (Zemin),1,Klimalı,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,35.000TL,Muğla - Fethiye - Yanıklar Mahallesi,https://www.emlakjet.com/ilan/mugla-fethiye-yaniklar-kiralik-11-esyali-havuzlu-bungalov-17937303,,,,,,,,,,,,,,,
17934945,22 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,120 m²,130 m²,3+1,2,2.Kat,3,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,2,Genel Fiyat,23.000TL,Muğla - Menteşe - Bayır Mahallesi,https://www.emlakjet.com/ilan/mugla-mentese-bayir-da-kiralik-asansorlu-31-daire-17934945,,,,331,25,,,,,,,,,,
17935698,22 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,80 m²,90 m²,2+1,3,2.Kat,3,Klimalı,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,22.000TL,Muğla - Ortaca - Bahçelievler Mahallesi,https://www.emlakjet.com/ilan/ortaca-merkezde-klimali-kiralik-21-daire-17935698,,,,,,,,,,,,,,,
17935205,22 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,95 m²,110 m²,2+1,11-15,Bahçe Katı,3,Klimalı,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,47.900TL,Muğla - Marmaris - Armutalan Mahallesi,https://www.emlakjet.com/ilan/arte-gayrimenkulden-armutalan-da-kiralik-21-esyali-daire-17935205,,,,,,,,,,,,,,,
17939257,23 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,120 m²,130 m²,3+1,5-10,1.Kat,2,Klimalı,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,22.000TL,Muğla - Fethiye - Esenköy Mahallesi,https://www.emlakjet.com/ilan/esenkoyde-120m2-genis-arakat-kiralik-31-daire-17939257,,,,,,,,,,,,,,,
17937512,22 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,70 m²,75 m²,2+1,11-15,Düz Giriş (Zemin),2,Klimalı,Mülk Sahibi Oturuyor,Eşyalı,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,35.000TL,Muğla - Ula - Akyaka Mahallesi,https://www.emlakjet.com/ilan/mugla-akyaka-da-kiralik-deniz-manzarali-21-dubleks-daire-17937512,,,,,,,,,,,,,,,
17941785,23 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,150 m²,160 m²,3+1,11-15,1.Kat,2,Isıtma Yok,Boş,,Kat Mülkiyeti,Hayır,,2,Genel Fiyat,27.000TL,Muğla - Ortaca - Terzialiler Mahallesi,https://www.emlakjet.com/ilan/merkezi-konumda-31-buyuk-balkonlu-kiralik-ev-ortaca-17941785,,,,183,37,,,,,,,,,,
17946258,24 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,130 m²,150 m²,3+1,21 Ve Üzeri,Villa Tipi,1,Isıtma Yok,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,25.000TL,Muğla - Milas - Güllük Mahallesi,https://www.emlakjet.com/ilan/mugla-milas-gulluk-merkez-de-kiralik-31-deniz-manzarasina-hakim-mobilyali-mustakil-dublex-17946258,,,500 TL,,,,,,,,,,,,
17915441,19 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,75 m²,90 m²,2+1,0 (Yeni),Yüksek Giriş,3,Klimalı,Boş,Boş,Tapu Kaydı Yok,Hayır,,2,Genel Fiyat,25.000TL,Muğla - Dalaman - Ege Mahallesi,https://www.emlakjet.com/ilan/dalaman-ege-mah-21-75-m2-sifir-yuksek-giris-ebeveyn-banyolu-kiralik-daire-17915441,Sıfır,Betonarme,0 TL,,,,,,,25000 TL,Evet,,,,
17938725,23 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,48 m²,50 m²,1+1,16-20,1.Kat,3,Klimalı,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,30.000TL,Muğla - Marmaris - Sarıana Mahallesi,https://www.emlakjet.com/ilan/kiralik-marmaris-sarianada-marinaya-yakin-genis-11-daire-17938725,,,,,,,,,,,,,,,
17937704,22 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,80 m²,85 m²,2+1,21 Ve Üzeri,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,23.000TL,Muğla - Menteşe - Şeyh Mahallesi,https://www.emlakjet.com/ilan/carsi-icinde-kiralik-daire-17937704,İkinci El,Betonarme,250 TL,565,7,Var,2,Açık Balkon,,23000 TL,Evet,,,,
17935645,22 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,90 m²,95 m²,2+1,4,2.Kat,3,Klimalı,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,30.000TL,Muğla - Dalaman - Altıntas Mahallesi,https://www.emlakjet.com/ilan/dalaman-altintas-mah-de-21-esyali-sitede-kiralik-daire-17935645,İkinci El,Betonarme,,19,145,Var,1,Açık Balkon,1,,Evet,,,,
17932753,22 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,90 m²,105 m²,2+1,0 (Yeni),3.Kat,3,Klimalı,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,23.000TL,Muğla - Ortaca - Karaburun Mahallesi,https://www.emlakjet.com/ilan/gizemli-emlaktan-havuzlu-ebeveyn-banyolu-21-kiralik-daire-17932753,,,,,,,,,,,,,,,
17774757,07 Ağustos 2025,07 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,5-10,1.Kat,2,Klimalı,Boş,Eşyalı,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,25.000TL,Muğla - Fethiye - Kargı Mahallesi,https://www.emlakjet.com/ilan/goldhouse-dan-kiralik-daire-havuzlu-site-icerisinde-11-esyali-17774757,,Betonarme,,333,5,Var,1,,,,,,,,
17931210,21 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,50 m²,70 m²,2+0,5-10,Yüksek Giriş,3,Kombi Doğalgaz,Boş,Boş,Müstakil Tapulu,Hayır,Yok,1,Genel Fiyat,18.000TL,Muğla - Menteşe - Kötekli Mahallesi,https://www.emlakjet.com/ilan/mugla-kotekli-mahallesinde-kiralik-20-daire-18-000-tl-17931210,,,,,,,,,,,,,,,
17929698,21 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,81 m²,100 m²,2+1,0 (Yeni),Düz Giriş (Zemin),3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,26.000TL,Muğla - Menteşe - Bayır Mahallesi,https://www.emlakjet.com/ilan/olgun-emlak-mugla-mentese-bayirda-kiralik-2-1-daire-17929698,,,,,,,,,,,,,,,
17929147,21 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,65 m²,75 m²,2+1,5-10,Bahçe Katı,3,Klimalı,Boş,,Arsa Tapulu,Hayır,,1,Genel Fiyat,27.500TL,Muğla - Bodrum - Müskebi Mahallesi,https://www.emlakjet.com/ilan/ortakent-muskebi-de-yenilenmis-kiralik-21-daire-17929147,,,,340,5,,,,,,,,,,
17931786,22 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,5-10,Bahçe Katı,2,Klimalı,Boş,,Kat Mülkiyeti,Evet,,2,Genel Fiyat,100.000TL,Muğla - Bodrum - Akyarlar Mahallesi,https://www.emlakjet.com/ilan/bodrum-akyarlar-karaincir-denize-yaya-2-dak-kiralik-villa-daire-17931786,,,,335,5,,,,,,,,,,
17923731,20 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,105 m²,108 m²,3+1,5-10,3.Kat,4,Merkezi Kömür,Mülk Sahibi Oturuyor,Boş,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,30.000TL,Muğla - Milas - İsmet Paşa Mahallesi,https://www.emlakjet.com/ilan/sahibinden-31-milas-17923731,,,275 TL,260,143,Var,1,Açık Balkon,2,30000 TL,,,,,
17934034,22 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,140 m²,160 m²,3+1,16-20,4.Kat,5,Merkezi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,27.500TL,Muğla - Milas - Emek Mahallesi,https://www.emlakjet.com/ilan/milas-cevre-yolu-uzerinde-kiralik-daire-17934034,,,,,,,,,,,,,,,
17928385,21 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,60 m²,65 m²,1+1,1,3.Kat,3,Klimalı,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,23.000TL,Muğla - Ortaca - Karaburun Mahallesi,https://www.emlakjet.com/ilan/mugla-ortaca-karaburun-mah-esyali-havuzlu-kiralik-11-daire-17928385,,,,,,,,,,,,,,,
17932751,22 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,50 m²,58 m²,1+1,0 (Yeni),Düz Giriş (Zemin),3,Klimalı,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,17.000TL,Muğla - Ortaca - Karaburun Mahallesi,https://www.emlakjet.com/ilan/gizemli-emlaktan-havuzlu-kiralik-luks-sitede-11-17932751,,,,,,,,,,,,,,,
17930640,21 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,140 m²,160 m²,3+1,16-20,Düz Giriş (Zemin),3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,25.000TL,Muğla - Milas - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/cumhuriyet-mah-31-dogalgazli-bahceli-daire-kiraliktir-17930640,,,,,,,,,,,,,,,
17929598,21 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,45 m²,55 m²,1+1,21 Ve Üzeri,1.Kat,3,Klimalı,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,28.000TL,Muğla - Marmaris - Armutalan Mahallesi,https://www.emlakjet.com/ilan/full-esyali-kiralik-11-17929598,,,,,,,,,,,,,,,
17932760,22 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,70 m²,80 m²,2+1,1,Düz Giriş (Zemin),3,Klimalı,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Muğla - Ortaca - Çaylı Mahallesi,https://www.emlakjet.com/ilan/gizemli-emlaktan-kiralik-21-daire-17932760,,,,,,,,,,,,,,,
17925435,21 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,40 m²,45 m²,1+1,5-10,2.Kat,2,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,16.000TL,Muğla - Menteşe - Yeniköy Mahallesi,https://www.emlakjet.com/ilan/yenikoyde-esyasiz-11-kiralik-daire-17925435,,,,,,,,,,,,,,,
17925101,21 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,35 m²,55 m²,1+1,5-10,Bahçe Katı,2,Klimalı,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,27.000TL,Muğla - Fethiye - Babataşı Mahallesi,https://www.emlakjet.com/ilan/fethiye-korfez-prestijde-11-kiralik-daire-17925101,,,,,,,,,,,,,,,
17928409,21 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,5-10,1.Kat,2,Klimalı,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,30.000TL,Muğla - Fethiye - Patlangıç Mahallesi,https://www.emlakjet.com/ilan/fethiye-tasyaka-da-kiralik-21-100m2-esyali-havuzlu-daire-17928409,İkinci El,Betonarme,,3118,1,Var,3,Açık Balkon,1,30000 TL,Evet,,,,
17928615,21 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,90 m²,110 m²,3+1,11-15,2.Kat,2,Klimalı,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,45.000TL,Muğla - Bodrum - Eskiçeşme Mahallesi,https://www.emlakjet.com/ilan/havuzlu-site-icerisinde-marinaya-yurume-mesafesinde-31-ust-kat-17928615,,,,857,1,,,,,,,,,,
17933563,22 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,90 m²,95 m²,2+1,11-15,Bodrum Kat,2,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,18.500TL,Muğla - Menteşe - Düğerek Mahallesi,https://www.emlakjet.com/ilan/mugla-dugerekte-kiralik-21-17933563,,,,,,,,,,,,,,,
17932544,22 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,125 m²,140 m²,3+1,11-15,1.Kat,2,Klimalı,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,25.000TL,Muğla - Köyceğiz - Gülpınar Mahallesi,https://www.emlakjet.com/ilan/tuana-gayrimenkul-den-carsi-merkezinde-31-kiralik-daire-17932544,,,,,,,,,,,,,,,
17926079,21 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,110 m²,130 m²,3+1,11-15,Bahçe Katı,2,Isı Pompası,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,50.000TL,Muğla - Bodrum - Gölköy Mahallesi,https://www.emlakjet.com/ilan/bodrum-golkoy-kiralik-31-bahce-kati-daire-17926079,,,,,,,,,,,,,,,
17923482,20 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,55 m²,60 m²,1+1,5-10,Bahçe Katı,3,Klimalı,Boş,,Kat İrtifakı,Evet,,1,Genel Fiyat,28.000TL,Muğla - Bodrum - Akyarlar Mahallesi,https://www.emlakjet.com/ilan/akyarlar-da-bahce-kati-11-kiralik-daire-17923482,,,,168,1,,,,,,,,,,
17933261,22 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,80 m²,85 m²,2+1,11-15,Bodrum Kat,3,Isıtma Yok,Boş,,Yabancıdan,Hayır,,1,Genel Fiyat,25.000TL,Muğla - Bodrum - Turgutreis Mahallesi,https://www.emlakjet.com/ilan/turgutreis-yali-mahallesinde-kiralik-21-bodrum-kati-daire-17933261,,,,,,,,,,,,,,,
17930018,21 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,80 m²,90 m²,2+1,0 (Yeni),2.Kat,2,Klimalı,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,15.000TL,Muğla - Seydikemer - Gerişburnu Mahallesi,https://www.emlakjet.com/ilan/mercan-gayrimenkulden-gerisburnunda-sifir-21-cati-dubleks-daire-17930018,,,,,,,,,,,,,,,
17932545,22 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,5-10,3.Kat,3,Klimalı,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,32.000TL,Muğla - Köyceğiz - Gelişim Mahallesi,https://www.emlakjet.com/ilan/tuana-gayrimenkul-den-gelisimde-ful-esyali-21-daire-17932545,,,,,,,,,,,,,,,
17932752,22 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,50 m²,58 m²,1+1,0 (Yeni),3.Kat,3,Isıtma Yok,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,17.000TL,Muğla - Ortaca - Karaburun Mahallesi,https://www.emlakjet.com/ilan/gizem-li-emlaktan-havuzlu-sitede-kiralik-11-daire-17932752,,,,,,,,,,,,,,,
17929152,21 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,45 m²,50 m²,2+0,5-10,1.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,,1,Genel Fiyat,23.000TL,Muğla - Menteşe - Muslihittin Mahallesi,https://www.emlakjet.com/ilan/mugla-merkez-de-kiralik-20-daire-17929152,,,,764,164,Var,,,,23000 TL,Evet,,,,
17931652,21 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,48 m²,50 m²,1+1,21 Ve Üzeri,2.Kat,2,Klimalı,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,55.000TL,Muğla - Bodrum - Akyarlar Mahallesi,https://www.emlakjet.com/ilan/bodrum-akyarlar-ruyakent-de-kiralik-11-esyali-deniz-manzarali-17931652,,,,,,,,,,,,,,,
17925436,21 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,35 m²,45 m²,1+1,11-15,Yüksek Giriş,2,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,18.000TL,Muğla - Menteşe - Kötekli Mahallesi,https://www.emlakjet.com/ilan/kotekli-de-esyali-kiralik-daire-17925436,,,,,,,,,,,,,,,
17931211,21 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,55 m²,65 m²,1+1,5-10,Yüksek Giriş,3,Kombi Doğalgaz,Boş,Eşyalı,Müstakil Tapulu,Hayır,Yok,1,Genel Fiyat,18.000TL,Muğla - Ula - Köprübaşı Mahallesi,https://www.emlakjet.com/ilan/saglik-ocagi-ve-jandarma-karsisi-kiralik-11-esyali-daire-17931211,,,,,,,,,,,,,,,
17932861,22 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,3+1,21 Ve Üzeri,5.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,25.000TL,Muğla - Menteşe - Emirbeyazıt Mahallesi,https://www.emlakjet.com/ilan/emirbeyazitta-kiralik-31-daire-17932861,,,,,,,,,,,,,,,
17918924,20 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,16-20,2.Kat,3,Isıtma Yok,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,20.000TL,Muğla - Fethiye - Babataşı Mahallesi,https://www.emlakjet.com/ilan/fethiye-babatasi-mahallesinde-21-ayri-mutfak-kiralik-daire-17918924,,,,,,,,,,,,,,,
17912000,19 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,80 m²,94 m²,2+1,2,Yüksek Giriş,3,Isıtma Yok,Boş,Boş,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,20.000TL,Muğla - Ortaca - Karaburun Mahallesi,https://www.emlakjet.com/ilan/ortaca-merkezde-kiralik-21-havuzlu-daire-17912000,,,,,,,,,,,,,,,
17922054,20 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,70 m²,80 m²,2+1,21 Ve Üzeri,2.Kat,4,Klimalı,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,27.500TL,Muğla - Marmaris - Tepe Mahallesi,https://www.emlakjet.com/ilan/marmaris-carsida-kiralik-21-daire-17922054,,,,,,,,,,,,,,,
17919314,20 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,80 m²,100 m²,2+1,5-10,2.Kat,2,Klimalı,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,80.000TL,Muğla - Bodrum - Gümbet Mahallesi,https://www.emlakjet.com/ilan/bodrum-asarlik-da-denize-sifir-plajli-sitede-esyali-21-rezidans-17919314,İkinci El,,10000 TL,,,,,,,,,,,,
17915690,19 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,80 m²,85 m²,2+1,11-15,2.Kat,2,Klimalı,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,40.000TL,Muğla - Marmaris - Armutalan Mahallesi,https://www.emlakjet.com/ilan/kiralik-21-genis-daire-mustakil-girisli-esyali-doga-manzara-17915690,,,,,,,,,,,,,,,
17914735,19 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,48 m²,50 m²,1+1,4,Düz Giriş (Zemin),3,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,,1,Genel Fiyat,20.000TL,Muğla - Menteşe - Kötekli Mahallesi,https://www.emlakjet.com/ilan/dostlar-emlaktan-kotekli-saglik-ocagi-yani-kiralik-11-daire-17914735,,,,146,7,Var,1,Açık Balkon,1,,,,,,
17917354,19 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,70 m²,90 m²,3+1,11-15,3.Kat,3,Klimalı,Boş,Boş,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,50.000TL,Muğla - Bodrum - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/oasis-ussu-kiralik-31-kismi-esyali-daire-17917354,,,,,,,,,,,,,,,
17919172,20 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,70 m²,80 m²,2+1,11-15,2.Kat,3,Klimalı,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,19.000TL,Muğla - Dalaman - Söğütlüyurt Mahallesi,https://www.emlakjet.com/ilan/kiralik-21-esyali-havuzlu-2-kat-daire-17919172,,,,,,,,,,,,,,,
17932543,22 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,55 m²,60 m²,1+1,5-10,Yüksek Giriş,2,Klimalı,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,27.000TL,Muğla - Köyceğiz - Gelişim Mahallesi,https://www.emlakjet.com/ilan/tuana-gayrimenkul-den-koycegizde-ogrenciye-uygun-esyali-daire-17932543,,,,,,,,,,,,,,,
17926010,21 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,100 m²,105 m²,3+1,5-10,2.Kat,3,Klimalı,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,32.000TL,Muğla - Fethiye - Patlangıç Mahallesi,https://www.emlakjet.com/ilan/cumartesi-pazarina-yakin-31-esyali-genis-daire-17926010,,,,,,,,,,,,,,,
17913381,19 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,16-20,2.Kat,2,Isıtma Yok,Boş,,Kat Mülkiyeti,Hayır,,1,Birim Fiyat,32.000TL,Muğla - Marmaris - İçmeler Mahallesi,https://www.emlakjet.com/ilan/icmeler-de-kiralik-genis-21-daire-17913381,,,0 TL,null,1861,Var,,,1,32000 TL,,,,,
17919131,20 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,140 m²,165 m²,3+1,0 (Yeni),2.Kat,3,Fancoil Ünitesi,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,3,Genel Fiyat,135.000TL,Muğla - Bodrum - Yokuşbaşı Mahallesi,https://www.emlakjet.com/ilan/bodrum-merkezde-deniz-manzarali-ultra-modern-31-kiralik-daire-17919131,,,,,,,,,,,,,,,
17919130,20 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,130 m²,150 m²,3+1,5-10,Düz Giriş (Zemin),3,Klimalı,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,3,Genel Fiyat,60.000TL,Muğla - Bodrum - Müskebi Mahallesi,https://www.emlakjet.com/ilan/ortakentte-yillik-kiralik-esyali-31-dubleks-luks-daire-17919130,,,,,,,,,,,,,,,
17921663,20 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,100 m²,120 m²,3+1,16-20,1.Kat,3,Klimalı,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,23.000TL,Muğla - Milas - Ahmet Çavuş Hayıtlı Mahallesi,https://www.emlakjet.com/ilan/milas-hayitli-mah-okullara-yurume-mesafesinde-kiralik-3-arti1-daire-17921663,,,0 TL,190,23,Var,,,,23000 TL,,,5 m²,,
17919680,20 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,80 m²,85 m²,2+1,1,Yüksek Giriş,3,Klimalı,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,30.000TL,Muğla - Milas - Güllük Mahallesi,https://www.emlakjet.com/ilan/mugla-milas-gulluk-merkezde-kiralik-daire-17919680,,,,,,,,,,,,,,,
17920497,20 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,105 m²,130 m²,2.5+1,1,Çatı Dubleks,3,Isı Pompası,Boş,Boş,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,24.000TL,Muğla - Dalaman - Hürriyet Mahallesi,https://www.emlakjet.com/ilan/sahibinden-dublex-daire-17920497,,Betonarme,500 TL,3233,32,Var,1,Açık Teras,2,24000 TL,Evet,8 m²,20 m²,38 m²,5 m²
17917154,19 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,85 m²,100 m²,2+1,2,1.Kat,2,Isıtma Yok,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,22.500TL,Muğla - Milas - İsmet Paşa Mahallesi,https://www.emlakjet.com/ilan/mugla-milas-ismetpasa-mahallesinde-kiralik-daire-17917154,,,,,,,,,,,,,,,
17911985,19 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,140 m²,155 m²,4+1,3,Yüksek Giriş,3,Kat Kaloriferi,Boş,,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,30.000TL,Muğla - Milas - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/mugla-milas-cumhuriyet-mahallesinde-kiralik-41-daire-17911985,Sıfır,Betonarme,1 TL,,,,,,,,,,,,
17916310,19 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,75 m²,85 m²,2+1,11-15,3.Kat,5,Klimalı,Boş,,Kat Mülkiyeti,Evet,,1,Genel Fiyat,30.000TL,Muğla - Milas - Güllük Mahallesi,https://www.emlakjet.com/ilan/sila-emlak-tan-havuzlu-sitede-esyali-21-kiralik-daire-17916310,,,,278,5,,,,,30000 TL,,,,,
17917963,19 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,65 m²,80 m²,2+1,5-10,Düz Giriş (Zemin),2,Klimalı,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,35.000TL,Muğla - Marmaris - Çamdibi Mahallesi,https://www.emlakjet.com/ilan/ata-dan-camdibi-nde-genc-binada-giris-kat-2-oda-1-salon-daire-17917963,,,,,,,,,,,,,,,
17919704,20 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,60 m²,65 m²,1+1,21 Ve Üzeri,1.Kat,4,Klimalı,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,40.000TL,Muğla - Marmaris - Kemeraltı Mahallesi,https://www.emlakjet.com/ilan/lotus-tan-marmaris-merkezde-esyali-genis-11-kiralik-daire-17919704,,,,,,,,,,,,,,,
