İlan Numarası,İlan Oluşturma Tarihi,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Eşya Durumu,Tapu Durumu,Site İçerisinde,Takas,Banyo Sayısı,Fiyat Durumu,fiyat,konum,URL,Yapı Durumu,Yapı Tipi,Banyo Metrekare,Balkon Durumu,Balkon Sayısı,Balkon Tipi,Balkon Metrekare,Salon Metrekare,WC Sayısı,WC Metrekare,Görüntülü Gezilebilir mi?,Ada,Parsel,Depozito,Aidat
17599137,05 Temmuz 2025,05 Temmuz 2025,Konut,Kiralık,Daire,135 m²,155 m²,3+1,11-15,4.Kat,6,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,18.500TL,Bursa - Kestel - Vanimehmet Mahallesi,https://www.emlakjet.com/ilan/dialog-ideal-gayrimenkulden-kestel-camlikta-kiralik-31-daire-17599137,,,,,,,,,,,,,,,
17606647,06 Temmuz 2025,21 Ağustos 2025,Konut,Kiralık,Daire,95 m²,112 m²,2+1,11-15,15.Kat,22,Merkezi Doğalgaz,Boş,,Yabancıdan,Evet,,1,Genel Fiyat,25.500TL,Bursa - Osmangazi - Doğanbey Mahallesi,https://www.emlakjet.com/ilan/bursa-merkezde-kiralik-esyali-daire-temiz-ve-guvenilir-17606647,,,,,,,,,,,,,,,
17603403,05 Temmuz 2025,23 Ağustos 2025,Konut,Kiralık,Daire,135 m²,140 m²,3+1,21 Ve Üzeri,3.Kat,3,Merkezi Doğalgaz,Boş,,Kat Mülkiyeti,Evet,,1,Genel Fiyat,25.000TL,Bursa - Nilüfer - Konak Mahallesi,https://www.emlakjet.com/ilan/bursa-nilufer-besevler-konak-mah-kiralik-3-kat-31-daire-25-000-tl-17603403,,,,,,,,,,,,469,1,,
17609849,07 Temmuz 2025,07 Temmuz 2025,Konut,Kiralık,Daire,60 m²,65 m²,1+1,16-20,1.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,21.000TL,Bursa - Yıldırım - Emirsultan Mahallesi,https://www.emlakjet.com/ilan/emirsultan-da-luks-esyali-kiralik-daire-17609849,,,,,,,,,,,,,,,
17596221,04 Temmuz 2025,22 Ağustos 2025,Konut,Kiralık,Daire,80 m²,95 m²,2+1,21 Ve Üzeri,4.Kat,4,Kombi Doğalgaz,Boş,,Kat İrtifakı,Hayır,,1,Genel Fiyat,12.000TL,Bursa - Gemlik - Eşref Dinçer Mahallesi,https://www.emlakjet.com/ilan/c21-cius-ahmet-suren-de-21-dogalgazli-kiralik-daire-17596221,,,,,,,,,,,,2567,2,,
17608910,07 Temmuz 2025,28 Temmuz 2025,Konut,Kiralık,Daire,85 m²,110 m²,2+1,11-15,3.Kat,5,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Bursa - Yıldırım - Selimzade Mahallesi,https://www.emlakjet.com/ilan/bursa-yildirim-haciseyfettin-de-arakat-kombili-21-daire-17608910,İkinci El,Betonarme,,,,,,,,,,,,,
17608911,07 Temmuz 2025,07 Temmuz 2025,Konut,Kiralık,Daire,130 m²,140 m²,3+1,4,1.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,2,Genel Fiyat,22.000TL,Bursa - Gemlik - Dr. Ziya Kaya Mahallesi,https://www.emlakjet.com/ilan/ismail-sirinden-ilica-cd-de-4-yasinda-bakimli-31-kiralik-daire-17608911,,,,,,,,,,,,,,,
17595972,04 Temmuz 2025,04 Temmuz 2025,Konut,Kiralık,Daire,60 m²,65 m²,2+1,3,4.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,14.500TL,Bursa - Nilüfer - Dumlupınar Mahallesi,https://www.emlakjet.com/ilan/macit-den-guvenlikli-kapali-otoparkli-sitede-esyali-21-arakat-17595972,,,,,,,,,,,,,,,
17606139,06 Temmuz 2025,09 Temmuz 2025,Konut,Kiralık,Daire,48 m²,60 m²,1+1,5-10,4.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,12.500TL,Bursa - Nilüfer - Görükle Mahallesi,https://www.emlakjet.com/ilan/merkezi-konum-11-ayri-mutfakli-cift-cephe-esyali-kiralik-daire-17606139,,,,,,,,,,,,,,,
17608907,07 Temmuz 2025,07 Temmuz 2025,Konut,Kiralık,Daire,125 m²,162 m²,3+1,0 (Yeni),3.Kat,3,Yerden Isıtma,Boş,Boş,Kat İrtifakı,Evet,Yok,2,Genel Fiyat,35.000TL,Bursa - Gemlik - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/sirinden-manastir-da-yeni-biten-projemizde-havuzlu-125m2-daire-17608907,,,,,,,,,,,,,,,
17606770,06 Temmuz 2025,06 Temmuz 2025,Konut,Kiralık,Daire,97 m²,125 m²,1+1,5-10,Yüksek Giriş,5,Merkezi (Pay Ölçer),Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,22.000TL,Bursa - Osmangazi - Hüdavendigar Mahallesi,https://www.emlakjet.com/ilan/yng-altin-bursa-osamangazi-dobruca-da-11-esyali-daire-17606770,,,,,,,,,,,,,,,
17607389,06 Temmuz 2025,06 Temmuz 2025,Konut,Kiralık,Daire,85 m²,90 m²,2+1,21 Ve Üzeri,3.Kat,5,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,10.000TL,Bursa - Gemlik - Eşref Dinçer Mahallesi,https://www.emlakjet.com/ilan/esref-dincerde-kiralik-daire-enes-emlaktan-17607389,,,,,,,,,,,,2728,4,,
17594056,04 Temmuz 2025,26 Temmuz 2025,Konut,Kiralık,Daire,55 m²,71 m²,1+1,5-10,3.Kat,30,Merkezi (Pay Ölçer),Boş,Eşyalı,Kat İrtifakı,Evet,,1,Genel Fiyat,27.000TL,Bursa - Nilüfer - Ahmet Yesevi Mahallesi,https://www.emlakjet.com/ilan/central-balat-ta-11-3-kat-kiralik-ozdilek-cepheli-manzarali-lux-daire-17594056,İkinci El,Betonarme,,Var,1,Açık Balkon,,,1,,,4122,5,28000 TL,5000 TL
17595921,04 Temmuz 2025,04 Temmuz 2025,Konut,Kiralık,Daire,140 m²,160 m²,3+1,21 Ve Üzeri,2.Kat,6,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,35.000TL,Bursa - Nilüfer - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/nilufer-ataevler-cumhuriyet-mahallesi-kiralik-31-esyali-daire-17595921,,,,,,,,,,,,,,,
17608367,07 Temmuz 2025,07 Temmuz 2025,Konut,Kiralık,Daire,55 m²,70 m²,1+1,21 Ve Üzeri,2.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Müstakil Tapulu,Hayır,Yok,1,Genel Fiyat,17.000TL,Bursa - Osmangazi - İvazpaşa Mahallesi,https://www.emlakjet.com/ilan/eoradan-ivazpasa-meydaninda-esyali-11-kiralik-daire-17608367,,,,,,,,,,,,,,,
17602066,05 Temmuz 2025,05 Temmuz 2025,Konut,Kiralık,Daire,111 m²,140 m²,2+1,0 (Yeni),Kot 4 (-4).Kat,8,Yerden Isıtma,Boş,,Kat İrtifakı,Hayır,,2,Genel Fiyat,26.000TL,Bursa - Nilüfer - Kızılcıklı Mahallesi,https://www.emlakjet.com/ilan/dialog-premium-dan-kizilcikli-mh-loca-72-de-kiralik-21-daireler-17602066,,,,,,,,,,,,173,15,,
17592464,04 Temmuz 2025,04 Temmuz 2025,Konut,Kiralık,Daire,120 m²,130 m²,3+1,21 Ve Üzeri,3.Kat,4,Kombi Doğalgaz,Boş,,Müstakil Tapulu,Hayır,,1,Genel Fiyat,15.000TL,Bursa - Yıldırım - Umurbey Mahallesi,https://www.emlakjet.com/ilan/baris-emlak-tan-cobanbey-caddesinde-ara-kat-31-daire-17592464,,,,,,,,,,,,691,19,,
17598319,05 Temmuz 2025,05 Temmuz 2025,Konut,Kiralık,Daire,110 m²,130 m²,3+1,21 Ve Üzeri,1.Kat,5,Kat Kaloriferi,Boş,Boş,Müstakil Tapulu,Evet,Yok,1,Genel Fiyat,25.000TL,Bursa - Nilüfer - Karaman Mahallesi,https://www.emlakjet.com/ilan/bursa-nilufer-karaman-mh-31-kiralik-firsat-daire-17598319,,,,,,,,,,,,,,,
17602913,05 Temmuz 2025,18 Ağustos 2025,Konut,Kiralık,Daire,100 m²,120 m²,3+1,21 Ve Üzeri,1.Kat,3,Doğalgaz Sobalı,Boş,,Arsa Tapulu,Hayır,,1,Genel Fiyat,10.000TL,Bursa - Yıldırım - Vatan Mahallesi,https://www.emlakjet.com/ilan/vatan-mh-de-aileye-kiralik-daire-31-17602913,,,,,,,,,,,,4065,5,8000 TL,
17601055,05 Temmuz 2025,16 Ağustos 2025,Konut,Kiralık,Daire,150 m²,200 m²,3+1,4,2.Kat,2,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,,1,Genel Fiyat,23.000TL,Bursa - Gemlik - Umurbey Mahallesi,https://www.emlakjet.com/ilan/gemlik-umurbey-aytepe-kiralik-daire-31-terasli-manzarali-yeni-binada-17601055,İkinci El,Betonarme,,Var,2,Açık Balkon,,,1,,,552,23,25000 TL,100 TL
17595472,04 Temmuz 2025,04 Temmuz 2025,Konut,Kiralık,Daire,130 m²,140 m²,3+1,21 Ve Üzeri,Yüksek Giriş,5,Merkezi Doğalgaz,Boş,,Kat Mülkiyeti,Evet,,1,Genel Fiyat,40.000TL,Bursa - Nilüfer - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/podyumparka-komsu-esyali-31-kiralik-daire-17595472,,,,,,,,,,,,1316,1,80000 TL,650 TL
17592296,04 Temmuz 2025,04 Temmuz 2025,Konut,Kiralık,Daire,55 m²,65 m²,2+1,11-15,2.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,13.750TL,Bursa - Nilüfer - Görükle Mahallesi,https://www.emlakjet.com/ilan/egeli-den-gorukle-universite-girisinde-esyali-21-kiralik-daire-17592296,,,,,,,,,,,,,,,
17592218,04 Temmuz 2025,04 Temmuz 2025,Konut,Kiralık,Daire,80 m²,90 m²,2+1,4,1.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,16.000TL,Bursa - Nilüfer - Görükle Mahallesi,https://www.emlakjet.com/ilan/kokkaya-dan-genis-ferah-cam-balkonlu-21-esyali-daire-17592218,,,,,,,,,,,,,,,
17583590,03 Temmuz 2025,03 Temmuz 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,5-10,Düz Giriş (Zemin),4,Kombi Doğalgaz,Boş,Boş,Tapu Kaydı Yok,Evet,Yok,1,Genel Fiyat,7.000TL,Bursa - Nilüfer - Dumlupınar Mahallesi,https://www.emlakjet.com/ilan/nar-yonetim-den-dumlupinar-mah-11-esyasiz-kiralik-daire-17583590,,,,,,,,,,,,,,,
17588343,03 Temmuz 2025,28 Temmuz 2025,Konut,Kiralık,Daire,115 m²,120 m²,2+1,21 Ve Üzeri,5.Kat,5,Kombi Doğalgaz,Boş,,Kat İrtifakı,Hayır,,1,Genel Fiyat,15.000TL,Bursa - Gemlik - Kayhan Mahallesi,https://www.emlakjet.com/ilan/21-genis-ferah-deniz-manzarali-merkezde-17588343,,,,,,,,,,,,275,28,,
17584331,03 Temmuz 2025,03 Temmuz 2025,Konut,Kiralık,Daire,160 m²,200 m²,4+1,16-20,Düz Giriş (Zemin),5,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,30.500TL,Bursa - Nilüfer - Fethiye Mahallesi,https://www.emlakjet.com/ilan/dialog-ideal-den-fethiye-mahallesinde-kiralik-41-daire-17584331,,,,,,,,,,,,,,,
17592301,04 Temmuz 2025,04 Temmuz 2025,Konut,Kiralık,Daire,57 m²,70 m²,2+1,11-15,2.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,14.000TL,Bursa - Nilüfer - Görükle Mahallesi,https://www.emlakjet.com/ilan/egeli-den-gorukle-de-selvi-park-ta-21-esyali-kiralik-daire-17592301,,,,,,,,,,,,,,,
17583593,03 Temmuz 2025,03 Temmuz 2025,Konut,Kiralık,Daire,50 m²,60 m²,2+1,11-15,1.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,15.000TL,Bursa - Nilüfer - Dumlupınar Mahallesi,https://www.emlakjet.com/ilan/nar-yonetim-den-halic-apartmaninda-21-esyali-kiralik-daire-17583593,,,,,,,,,,,,,,,
17588026,03 Temmuz 2025,09 Ağustos 2025,Konut,Kiralık,Daire,60 m²,75 m²,2+1,5-10,Bahçe Katı,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,13.000TL,Bursa - Nilüfer - Üçevler Mahallesi,https://www.emlakjet.com/ilan/ucevler-de-kiralik-21-bahce-kati-daire-17588026,İkinci El,,,Yok,,,,,2,,,4363,9,13000 TL,0 TL
17583618,03 Temmuz 2025,03 Temmuz 2025,Konut,Kiralık,Daire,45 m²,55 m²,1+1,5-10,5.Kat,5,Klimalı,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,14.000TL,Bursa - Nilüfer - Görükle Mahallesi,https://www.emlakjet.com/ilan/goruklede-abonelikleri-acik-full-esyali-11-kiralik-daire-17583618,,,,,,,,,,,,,,,
17592304,04 Temmuz 2025,04 Temmuz 2025,Konut,Kiralık,Daire,63 m²,75 m²,2+1,0 (Yeni),2.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,20.000TL,Bursa - Nilüfer - Dumlupınar Mahallesi,https://www.emlakjet.com/ilan/egeli-den-baylan-plus-ta-sifir-esyali-kiralik-21-daire-17592304,,,,,,,,,,,,,,,
17586009,03 Temmuz 2025,20 Ağustos 2025,Konut,Kiralık,Daire,100 m²,125 m²,2+1,5-10,2.Kat,2,Kombi Doğalgaz,Boş,,Arsa Tapulu,Hayır,,1,Genel Fiyat,13.500TL,Bursa - Yıldırım - Demetevler Mahallesi,https://www.emlakjet.com/ilan/nd-gayrimenkul-den-yildirim-demetevler-mh-kiralik-21-daire-17586009,,,,Var,,,,,,,,7870,4,13000 TL,
17584321,03 Temmuz 2025,03 Temmuz 2025,Konut,Kiralık,Daire,52 m²,71 m²,1+1,0 (Yeni),2.Kat,5,Merkezi (Pay Ölçer),Kiracı Oturuyor,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,20.000TL,Bursa - Nilüfer - Balkan Mahallesi,https://www.emlakjet.com/ilan/dialog-ideal-den-nextopia-da-kiralik-11-daire-17584321,,,,,,,,,,,,,,,
17590344,04 Temmuz 2025,04 Temmuz 2025,Konut,Kiralık,Daire,200 m²,240 m²,4+1,5-10,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,35.000TL,Bursa - Nilüfer - Ertuğrul Mahallesi,https://www.emlakjet.com/ilan/rs-mutlu-ertugrul-mh-kiralik-200-m2-41-daire-17590344,,,,,,,,,,,,,,,
17592125,04 Temmuz 2025,04 Temmuz 2025,Konut,Kiralık,Daire,120 m²,125 m²,2+1,16-20,5.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,10.000TL,Bursa - Mustafakemalpaşa - Çırpan Mahallesi,https://www.emlakjet.com/ilan/cirpan-mahallesi-120-m2-21-17592125,,,,,,,,,,,,,,,
17585446,03 Temmuz 2025,28 Temmuz 2025,Konut,Kiralık,Daire,80 m²,90 m²,2+1,4,2.Kat,4,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,23.000TL,Bursa - Orhangazi - Hürriyet Mahallesi,https://www.emlakjet.com/ilan/bursa-emlak-alem-i-sifir-ayarinda-arakat-21-90-m2-kiralik-daire-17585446,,,,Var,,,,,,,,1056,1,23000 TL,200 TL
17590260,04 Temmuz 2025,04 Temmuz 2025,Konut,Kiralık,Daire,80 m²,90 m²,2+1,4,2.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,17.499TL,Bursa - Nilüfer - Balkan Mahallesi,https://www.emlakjet.com/ilan/anka-dan-kiralik-arakat-21-emekli-toki-17590260,,,,,,,,,,,,,,,
17583227,03 Temmuz 2025,03 Temmuz 2025,Konut,Kiralık,Daire,47 m²,65 m²,1+1,1,6.Kat,9,Yerden Isıtma,Boş,Eşyalı,Kat İrtifakı,Evet,Yok,1,Genel Fiyat,24.000TL,Bursa - Nilüfer - Yüzüncüyıl Mahallesi,https://www.emlakjet.com/ilan/ozluce-ceylan-diamond-da-esyali-11-kiralik-daire-17583227,,,,,,,,,,,,,,,
17584411,03 Temmuz 2025,03 Temmuz 2025,Konut,Kiralık,Daire,166 m²,174 m²,3+1,5-10,1.Kat,4,Kombi Doğalgaz,Boş,,Kat İrtifakı,Hayır,Yok,2,Genel Fiyat,35.000TL,Bursa - Orhangazi - Arapzade Mahallesi,https://www.emlakjet.com/ilan/on6-gayrimenkulden-arapzade-mahallesi-genis-kiralik-daire-17584411,İkinci El,Betonarme,,,,,,,,,,,,,500 TL
17591097,04 Temmuz 2025,05 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,21 Ve Üzeri,4.Kat,5,Kombi Doğalgaz,Boş,,Tapu Kaydı Yok,Hayır,,1,Genel Fiyat,15.000TL,Bursa - Orhangazi - Tekke Mahallesi,https://www.emlakjet.com/ilan/altin-emlaktan-kiralik-21-daire-17591097,,,,,,,,,,,,,,,
17590265,04 Temmuz 2025,04 Temmuz 2025,Konut,Kiralık,Daire,117 m²,182 m²,3+1,0 (Yeni),2.Kat,4,Yerden Isıtma,Boş,Boş,Kat İrtifakı,Hayır,Yok,2,Genel Fiyat,29.999TL,Bursa - Nilüfer - Kurtuluş Mahallesi,https://www.emlakjet.com/ilan/anka-dan-kurtulus-mahallesi-arakat-sifir-31-daire-17590265,,,,,,,,,,,,,,,
17587649,03 Temmuz 2025,09 Temmuz 2025,Konut,Kiralık,Daire,120 m²,130 m²,3+1,21 Ve Üzeri,5.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,,1,Genel Fiyat,20.000TL,Bursa - Mudanya - Güzelyalı Yalı Mahallesi,https://www.emlakjet.com/ilan/guzelyali-mahallesinde-idoya-yurume-mesafesinde-kiralik-daire-17587649,,,,Var,2,Kapalı Balkon,,,2,,,1834,14,20000 TL,200 TL
17583599,03 Temmuz 2025,03 Temmuz 2025,Konut,Kiralık,Daire,50 m²,60 m²,1+1,5-10,Yüksek Giriş,4,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,15.000TL,Bursa - Nilüfer - Dumlupınar Mahallesi,https://www.emlakjet.com/ilan/nar-yonetim-den-abonelikleri-acik-11-esyali-kiralik-daire-17583599,,,,,,,,,,,,,,,
17583584,03 Temmuz 2025,10 Temmuz 2025,Konut,Kiralık,Daire,55 m²,60 m²,2+1,11-15,1.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,15.000TL,Bursa - Nilüfer - Dumlupınar Mahallesi,https://www.emlakjet.com/ilan/nar-yonetim-den-trio-karsisinda-21-esyali-kiralik-daire-17583584,,,,,,,,,,,,,,,
17590056,04 Temmuz 2025,04 Temmuz 2025,Konut,Kiralık,Daire,72 m²,92 m²,2+1,0 (Yeni),5.Kat,5,Yerden Isıtma,Boş,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,20.000TL,Bursa - Nilüfer - 30 Ağustos Zafer Mahallesi,https://www.emlakjet.com/ilan/nilufer-kayapa-relife-sit-21-onu-acik-kiralik-sifir-daire-17590056,,,,,,,,,,,,,,,
17590050,04 Temmuz 2025,05 Ağustos 2025,Konut,Kiralık,Daire,120 m²,275 m²,3+1,5-10,1.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,25.000TL,Bursa - Yıldırım - Arabayatağı Mahallesi,https://www.emlakjet.com/ilan/arabayatagi-mah-31-kiralik-daire-genis-terasli-17590050,,,,,,,,,,,,,,,
17584428,03 Temmuz 2025,03 Temmuz 2025,Konut,Kiralık,Daire,166 m²,174 m²,3+1,5-10,3.Kat,4,Kombi Doğalgaz,Boş,,Kat İrtifakı,Hayır,Yok,2,Genel Fiyat,35.000TL,Bursa - Orhangazi - Arapzade Mahallesi,https://www.emlakjet.com/ilan/on6-gayrimenkulden-arapzade-mahallesi-genis-kiralik-daire-17584428,İkinci El,Betonarme,,,,,,,,,,,,,500 TL
17583620,03 Temmuz 2025,03 Temmuz 2025,Konut,Kiralık,Daire,75 m²,90 m²,2+1,1,6.Kat,6,Yerden Isıtma,Kiracı Oturuyor,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,24.500TL,Bursa - Nilüfer - Dumlupınar Mahallesi,https://www.emlakjet.com/ilan/gorukle-de-site-ici-ayri-mutfakli-full-esyali-21-dubleks-daire-17583620,,,,,,,,,,,,,,,
17591059,04 Temmuz 2025,04 Temmuz 2025,Konut,Kiralık,Daire,120 m²,130 m²,3+1,0 (Yeni),4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,21.500TL,Bursa - Osmangazi - Altıparmak Mahallesi,https://www.emlakjet.com/ilan/kiralik-sifir-luks-dubleks-daire-17591059,,,,,,,,,,,,,,,
17583616,03 Temmuz 2025,03 Temmuz 2025,Konut,Kiralık,Daire,56 m²,76 m²,2+1,0 (Yeni),3.Kat,4,Yerden Isıtma,Boş,Eşyalı,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,20.000TL,Bursa - Nilüfer - Görükle Mahallesi,https://www.emlakjet.com/ilan/goruklede-sifir-full-esyali-manzarali-21-arakat-kiralik-daire-17583616,,,,,,,,,,,,,,,
17588376,03 Temmuz 2025,03 Temmuz 2025,Konut,Kiralık,Daire,100 m²,110 m²,3+1,11-15,4.Kat,4,Kombi Doğalgaz,Boş,,Kat İrtifakı,Hayır,,1,Genel Fiyat,20.000TL,Bursa - Osmangazi - Elmasbahçeler Mahallesi,https://www.emlakjet.com/ilan/morina-gayrimenkul-den-elmasbahcelerde-kiralik-31-daire-17588376,,,,,,,,,,,,2191,28,,
17570507,01 Temmuz 2025,01 Temmuz 2025,Konut,Kiralık,Daire,140 m²,160 m²,3+1,5-10,6.Kat,7,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,30.000TL,Bursa - Osmangazi - Hamitler Mahallesi,https://www.emlakjet.com/ilan/dialog-yildiz-yunuseli-mh-cns-evleri-kiralik-31-daire-17570507,,,,,,,,,,,,,,,
17573532,01 Temmuz 2025,31 Temmuz 2025,Konut,Kiralık,Daire,80 m²,90 m²,2+1,11-15,3.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,13.000TL,Bursa - Mustafakemalpaşa - Tatkavaklı Mahallesi,https://www.emlakjet.com/ilan/bursadabul-dan-tatkavakli-toki-21-arakat-daire-17573532,,,,,,,,,,,,,,,
17576098,02 Temmuz 2025,02 Temmuz 2025,Konut,Kiralık,Daire,80 m²,100 m²,2+1,0 (Yeni),2.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.600TL,Bursa - Nilüfer - Çalı Mahallesi,https://www.emlakjet.com/ilan/cali-merkez-de-21-kiralik-daire-17576098,,,,,,,,,,,,,,,
17568309,30 Haziran 2025,12 Temmuz 2025,Konut,Kiralık,Daire,73 m²,100 m²,2+1,0 (Yeni),3.Kat,3,Kombi Doğalgaz,Boş,,Kat İrtifakı,Hayır,,1,Genel Fiyat,14.000TL,Bursa - İnegöl - Cerrah Mahallesi,https://www.emlakjet.com/ilan/inegol-cerrah-mahallesi-kiralik-daire-21-100-m2-brut-17568309,,,,,,,,,,,,132,31,,
17575186,01 Temmuz 2025,29 Temmuz 2025,Konut,Kiralık,Daire,60 m²,70 m²,2+1,3,2.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Evet,Yok,1,Genel Fiyat,15.000TL,Bursa - Nilüfer - Dumlupınar Mahallesi,https://www.emlakjet.com/ilan/nergisden-kiralik-21-site-ici-kullanisli-kiralik-daire-17575186,,,,,,,,,,,,,,,
17576010,02 Temmuz 2025,02 Temmuz 2025,Konut,Kiralık,Daire,60 m²,70 m²,2+1,0 (Yeni),2.Kat,5,Yerden Isıtma,Boş,Eşyalı,Kat İrtifakı,Evet,Yok,1,Genel Fiyat,20.000TL,Bursa - Nilüfer - Dumlupınar Mahallesi,https://www.emlakjet.com/ilan/anil-konu-dan-baylan-plus-ta-21-esyali-kiralik-daireler-17576010,,,,,,,,,,,,,,,
17570363,01 Temmuz 2025,01 Temmuz 2025,Konut,Kiralık,Daire,100 m²,120 m²,2+1,11-15,3.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,25.000TL,Bursa - Nilüfer - Beşevler Mahallesi,https://www.emlakjet.com/ilan/bolge-uzmani-has-emlak-kiralik-ara-kat-daire-17570363,,,,,,,,,,,,,,,
17569703,30 Haziran 2025,30 Haziran 2025,Konut,Kiralık,Daire,85 m²,90 m²,2+1,16-20,Düz Giriş (Zemin),5,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,10.000TL,Bursa - Yıldırım - Namazgah Mahallesi,https://www.emlakjet.com/ilan/bursa-namazgah-ta-meydana-1-dakika-mesafede-kot-farkli-zemin-kat-21-17569703,,,,,,,,,,,,,,,
17579118,02 Temmuz 2025,02 Temmuz 2025,Konut,Kiralık,Daire,68 m²,80 m²,2+1,0 (Yeni),3.Kat,6,Merkezi (Pay Ölçer),Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,18.000TL,Bursa - Nilüfer - Dumlupınar Mahallesi,https://www.emlakjet.com/ilan/arti-dan-21-site-icinde-premium-yasam-detaylar-aciklamada-17579118,,,,,,,,,,,,,,,
17577785,02 Temmuz 2025,02 Temmuz 2025,Konut,Kiralık,Daire,120 m²,140 m²,3+1,21 Ve Üzeri,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,15.000TL,Bursa - Mustafakemalpaşa - Yunus Emre Mahallesi,https://www.emlakjet.com/ilan/inceoglundan-yunusemre-de-cadde-uzeri-31-kiralik-daire-17577785,,,,,,,,,,,,,,,
