İlan Numarası,İlan Oluşturma Tarihi,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Eşya Durumu,Tapu Durumu,Site İçerisinde,Takas,Banyo Sayısı,Fiyat Durumu,fiyat,konum,URL,Yapı Durumu,Yapı Tipi,Aidat,Depozito,Ada,Parsel,Balkon Durumu,Balkon Sayısı,WC Sayısı,Görüntülü Gezilebilir mi?,Balkon Tipi,Balkon Metrekare,Banyo Metrekare,Salon Metrekare,WC Metrekare
17762490,04 Ağustos 2025,04 Ağustos 2025,Konut,Kiralık,Daire,80 m²,90 m²,2+1,0 (Yeni),Düz Giriş (Zemin),4,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,10.000TL,Samsun - İlkadım - Kadifekale Mahallesi,https://www.emlakjet.com/ilan/evim-nur-dan-kadifekale-mh-21-sifir-kiralik-daire-17762490,,,,10000 TL,7288,26,Yok,,,,,,,,
17759701,03 Ağustos 2025,03 Ağustos 2025,Konut,Kiralık,Daire,47 m²,50 m²,1+1,4,4.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,,1,Genel Fiyat,11.000TL,Samsun - Atakum - Körfez Mahallesi,https://www.emlakjet.com/ilan/tramvaya-10-dakika-kiralik-arakat-lux-11-17759701,,,450 TL,11000 TL,8401,8,Var,1,1,,Açık Balkon,2 m²,6 m²,,
17768870,05 Ağustos 2025,05 Ağustos 2025,Konut,Kiralık,Daire,120 m²,135 m²,3+0,21 Ve Üzeri,4.Kat,5,Kombi Doğalgaz,Boş,,Kat İrtifakı,Hayır,,1,Genel Fiyat,14.000TL,Samsun - İlkadım - Kökçüoğlu Mahallesi,https://www.emlakjet.com/ilan/ilkadim-selahiye-mahallesinde-kiralik-daire-17768870,İkinci El,Betonarme,,,320,31,Var,1,2,,Kapalı Balkon,,,,
17767158,05 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,55 m²,65 m²,1+1,5-10,2.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,18.000TL,Samsun - Atakum - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/omurevleri-tancayin-altinda-esyali-kiralik-11-daire-17767158,,,300 TL,18000 TL,11,23,Var,1,1,,Açık Balkon,8 m²,6 m²,25 m²,6 m²
17774467,07 Ağustos 2025,07 Ağustos 2025,Konut,Kiralık,Daire,115 m²,120 m²,2+1,11-15,Yüksek Giriş,2,Kombi Doğalgaz,Boş,Boş,Müstakil Tapulu,Hayır,Yok,1,Genel Fiyat,14.750TL,Samsun - Vezirköprü - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/cumhuriyet-mahallesinde-kiralik-21-daire-17774467,,,,,,,,,,,,,,,
17764378,05 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,85 m²,100 m²,2+1,1,Düz Giriş (Zemin),5,Kombi Doğalgaz,Boş,Boş,Kooperatiften Tapu,Hayır,Yok,2,Genel Fiyat,20.000TL,Samsun - Atakum - Yeşildere Mahallesi,https://www.emlakjet.com/ilan/samsun-atakum-yesildere-mahallesi-nde-ebeveyn-banyolu-yerden-isitmali-21-kiralik-sifir-daire-17764378,Sıfır,Betonarme,,,,,Var,,2,Evet,,,,,
17761319,04 Ağustos 2025,04 Ağustos 2025,Konut,Kiralık,Daire,95 m²,120 m²,2+1,5-10,9.Kat,11,Kombi Doğalgaz,Boş,Boş,Tapu Kaydı Yok,Hayır,,2,Birim Fiyat,21.000TL,Samsun - İlkadım - Karasamsun Mahallesi,https://www.emlakjet.com/ilan/vadi-samsun-evleri-21-17761319,,,,,,,,,2,,,,,,
17764292,04 Ağustos 2025,04 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,21 Ve Üzeri,2.Kat,4,Kombi Doğalgaz,Boş,Boş,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,15.000TL,Samsun - İlkadım - Zafer Mahallesi,https://www.emlakjet.com/ilan/zafer-mahallesinde-kiralik-daire-17764292,İkinci El,Betonarme,,15000 TL,,,Var,1,1,Hayır,Açık Balkon,15 m²,15 m²,20 m²,15 m²
17760726,04 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,110 m²,130 m²,2+1,0 (Yeni),6.Kat,6,Merkezi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,23.000TL,Samsun - İlkadım - Kılıçdede Mahallesi,https://www.emlakjet.com/ilan/truva-onur-gunduzcu-den-salon-mutfak-ayri-kiralik-21-daire-17760726,,,,,1141,16,,,,,,,,,
17763690,04 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,100 m²,120 m²,3+1,21 Ve Üzeri,4.Kat,5,Kombi Doğalgaz,Boş,Boş,Kooperatiften Tapu,Hayır,,1,Genel Fiyat,15.000TL,Samsun - Atakum - Mimarsinan Mahallesi,https://www.emlakjet.com/ilan/uygun-atakum-mimarsinan-mah-carrefour-market-ve-ptt-bankalar-yani-4-kat-31-17763690,,Betonarme,50 TL,0 TL,,,,,,,,,,,
17770001,06 Ağustos 2025,06 Ağustos 2025,Konut,Kiralık,Daire,110 m²,125 m²,3+0,5-10,5.Kat,5,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,14.500TL,Samsun - İlkadım - Kadifekale Mahallesi,https://www.emlakjet.com/ilan/evim-nur-dan-kadifekale-mh-30-5-kat-asansorlu-esyali-deniz-manzarali-kiralik-dublex-kati-17770001,,,,15000 TL,7293,9,,,,,,,,,
17760031,03 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,85 m²,100 m²,2+1,21 Ve Üzeri,Yüksek Giriş,5,Kombi Doğalgaz,Boş,Boş,Kooperatiften Tapu,Hayır,Yok,1,Genel Fiyat,10.000TL,Samsun - İlkadım - İstasyon Mahallesi,https://www.emlakjet.com/ilan/samsun-ilkadim-istasyon-mahallesi-nde-21-kiralik-daire-17760031,İkinci El,Betonarme,,,,,Var,,2,Evet,,,,,
17774533,07 Ağustos 2025,07 Ağustos 2025,Konut,Kiralık,Daire,40 m²,45 m²,Stüdyo,5-10,4.Kat,10,Merkezi (Pay Ölçer),Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,11.500TL,Samsun - Atakum - Yenimahalle Mahallesi,https://www.emlakjet.com/ilan/kuvvet-den-ara-kat-havuzlu-sitede-7-24-guvenlikli-10-kiralik-17774533,,,,,,,,,,,,,,,
17775950,07 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,105 m²,115 m²,3+1,21 Ve Üzeri,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,17.000TL,Samsun - Atakum - Mimarsinan Mahallesi,https://www.emlakjet.com/ilan/truva-atakum-mimar-sinan-ortaokulu-na-cephe-31-kiralik-daire-17775950,,,,,,,,,,,,,,,
17774530,07 Ağustos 2025,07 Ağustos 2025,Konut,Kiralık,Daire,52 m²,60 m²,1+1,4,Yüksek Giriş,4,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,14.000TL,Samsun - Atakum - Körfez Mahallesi,https://www.emlakjet.com/ilan/kuvvet-ten-tramvayin-dibinde-full-esyali-genis-hollu-kiralik-11-17774530,,,,,,,,,,,,,,,
17750827,01 Ağustos 2025,01 Ağustos 2025,Konut,Kiralık,Daire,46 m²,52 m²,1+1,0 (Yeni),1.Kat,5,Yerden Isıtma,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,10.000TL,Samsun - Atakum - Körfez Mahallesi,https://www.emlakjet.com/ilan/revizyon-semih-tigli-dan-korfez-mh-sifir-11-kiralik-daire-17750827,Sıfır,,,10000 TL,,,,,1,,,,,,
17757916,03 Ağustos 2025,03 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,0 (Yeni),4.Kat,6,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,10.000TL,Samsun - Atakum - Körfez Mahallesi,https://www.emlakjet.com/ilan/ronesans-emlak-tan-genis-ve-kullanisli-kiralik-11-17757916,,,,,,,,,,,,,,,
17753063,01 Ağustos 2025,01 Ağustos 2025,Konut,Kiralık,Daire,65 m²,80 m²,1+1,5-10,Düz Giriş (Zemin),4,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,15.200TL,Samsun - Atakum - Esenevler Mahallesi,https://www.emlakjet.com/ilan/esenevlerde-11-daire-mutfak-ayri-ebeveyn-banyolu-17753063,İkinci El,,,,318,15,,,,,,,,,
17757229,02 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,21 Ve Üzeri,Düz Giriş (Zemin),5,Kombi Doğalgaz,Boş,Boş,Kooperatiften Tapu,Hayır,Yok,1,Genel Fiyat,10.000TL,Samsun - İlkadım - Fevzi Çakmak Mahallesi,https://www.emlakjet.com/ilan/samsun-ilkadim-fevzicakmak-mahallesinde-21-kiralik-daire-17757229,İkinci El,Betonarme,,,,,Var,,2,Evet,,,,,
17754407,02 Ağustos 2025,02 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,0 (Yeni),4.Kat,4,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,16.000TL,Samsun - Atakum - Körfez Mahallesi,https://www.emlakjet.com/ilan/evim-nur-dan-korfez-mh-11-esyali-tramvaya-yakin-kiralik-daire-17754407,,,,16000 TL,1723,14,Var,,,,,,,,
17752011,01 Ağustos 2025,01 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,21 Ve Üzeri,2.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,15.000TL,Samsun - İlkadım - Zafer Mahallesi,https://www.emlakjet.com/ilan/gazi-caddesi-civari-esyali-kiralik-daire-17752011,İkinci El,Betonarme,100 TL,15000 TL,,,Var,1,1,Evet,Açık Balkon,10 m²,10 m²,20 m²,10 m²
17759550,03 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,21 Ve Üzeri,4.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,13.000TL,Samsun - İlkadım - Hürriyet Mahallesi,https://www.emlakjet.com/ilan/rasathane-cami-civarinda-esyali-kiralik-daire-17759550,İkinci El,Betonarme,,13000 TL,,,Var,1,1,Evet,Açık Balkon,15 m²,15 m²,20 m²,15 m²
17749915,01 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,135 m²,150 m²,3+1,21 Ve Üzeri,6.Kat,7,Kombi Doğalgaz,Boş,Boş,Kooperatiften Tapu,Hayır,Yok,1,Genel Fiyat,17.000TL,Samsun - İlkadım - Rasathane Mahallesi,https://www.emlakjet.com/ilan/samsun-ilkadim-rasathane-mahallesi-nde-bulvar-uzerinde-asansorlu-31-kiralik-daire-17749915,İkinci El,Betonarme,,,,,Var,,2,Evet,,,,,
17750376,01 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,125 m²,140 m²,3+1,21 Ve Üzeri,Yüksek Giriş,3,Kombi Doğalgaz,Boş,Eşyalı,Kooperatiften Tapu,Hayır,Yok,1,Genel Fiyat,13.000TL,Samsun - İlkadım - Kadıköy Mahallesi,https://www.emlakjet.com/ilan/samsun-ilkadim-kadikoy-mahallesi-nde-31-esyali-kiralik-daire-17750376,İkinci El,Betonarme,,,,,Var,,2,Evet,,,,,
17751078,01 Ağustos 2025,01 Ağustos 2025,Konut,Kiralık,Daire,120 m²,130 m²,3+1,21 Ve Üzeri,2.Kat,3,Kombi Doğalgaz,Boş,Boş,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,13.000TL,Samsun - İlkadım - Hürriyet Mahallesi,https://www.emlakjet.com/ilan/hurriyet-mahellesinde-kiralik-daire-17751078,İkinci El,Betonarme,150 TL,13000 TL,,,Var,1,1,Evet,Açık Balkon,115 m²,20 m²,20 m²,10 m²
17755177,02 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,45 m²,55 m²,1+1,0 (Yeni),3.Kat,7,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,22.500TL,Samsun - Atakum - Yenimahalle Mahallesi,https://www.emlakjet.com/ilan/truva-dan-yeni-mah-de-deniz-manzarali-sifir-esyali-kiralik-11-17755177,,,,,6204,17,,,,,,,,,
17756088,02 Ağustos 2025,02 Ağustos 2025,Konut,Kiralık,Daire,149 m²,194 m²,4+1,11-15,6.Kat,7,Merkezi (Pay Ölçer),Boş,,Tapu Kaydı Yok,Evet,,2,Genel Fiyat,23.500TL,Samsun - İlkadım - Kadıköy Mahallesi,https://www.emlakjet.com/ilan/samsun-ilkadim-ulugazi-toki-konutlari-kiralik-daire-17756088,,,750 TL,25000 TL,,,Var,,,,,,,,
17750933,01 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,21 Ve Üzeri,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,10.000TL,Samsun - İlkadım - Zafer Mahallesi,https://www.emlakjet.com/ilan/gazi-caddesi-civari-kiralik-daire-17750933,İkinci El,,100 TL,10000 TL,,,Var,1,1,,Açık Balkon,15 m²,15 m²,20 m²,15 m²
17749231,01 Ağustos 2025,01 Ağustos 2025,Konut,Kiralık,Daire,120 m²,130 m²,3+1,21 Ve Üzeri,10.Kat,10,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,20.000TL,Samsun - İlkadım - Liman Mahallesi,https://www.emlakjet.com/ilan/evim-nur-dan-liman-mh-31-full-esyali-kiralik-daire-17749231,İkinci El,Betonarme,,20000 TL,7175,3,Var,2,1,Hayır,Açık Balkon,,,,
17751602,01 Ağustos 2025,01 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,21 Ve Üzeri,3.Kat,3,Sobalı,Boş,,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,10.000TL,Samsun - İlkadım - Hürriyet Mahallesi,https://www.emlakjet.com/ilan/hurriyet-mahallesinde-kiralik-daire-17751602,İkinci El,Betonarme,100 TL,0 TL,,,Var,1,1,Evet,Açık Balkon,10 m²,10 m²,25 m²,10 m²
17756791,02 Ağustos 2025,02 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,21 Ve Üzeri,3.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,13.000TL,Samsun - İlkadım - İstasyon Mahallesi,https://www.emlakjet.com/ilan/sheel-civarinda-esyali-kiralik-daire-17756791,İkinci El,Betonarme,150 TL,13000 TL,,,Var,1,1,Evet,Açık Balkon,15 m²,10 m²,15 m²,15 m²
17759346,03 Ağustos 2025,03 Ağustos 2025,Konut,Kiralık,Daire,140 m²,150 m²,3+1,5-10,9.Kat,9,Kombi Doğalgaz,Boş,Boş,Tapu Kaydı Yok,Evet,Yok,1,Genel Fiyat,28.000TL,Samsun - İlkadım - Derebahçe Mahallesi,https://www.emlakjet.com/ilan/durusehirde-ici-yapili-kiralik-daire-17759346,İkinci El,Betonarme,1000 TL,,,,Var,2,1,Evet,Açık Balkon,20 m²,20 m²,25 m²,15 m²
17751313,01 Ağustos 2025,01 Ağustos 2025,Konut,Kiralık,Daire,200 m²,250 m²,4+1,21 Ve Üzeri,4.Kat,5,Merkezi Kömür,Boş,Boş,Tapu Kaydı Yok,Hayır,,1,Genel Fiyat,19.000TL,Samsun - İlkadım - Çiftlik Mahallesi,https://www.emlakjet.com/ilan/ciftlikte-kiralik-daire-17751313,İkinci El,Çelik,1000 TL,19000 TL,,,Var,1,1,,Açık Balkon,15 m²,25 m²,40 m²,15 m²
17749779,01 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,21 Ve Üzeri,2.Kat,5,Kombi Doğalgaz,Boş,Boş,Kooperatiften Tapu,Hayır,Yok,1,Genel Fiyat,15.500TL,Samsun - Atakum - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/samsun-atakum-cumhuriyet-mahallesi-nde-mukemmel-lokasyonda-21-kiralik-daire-17749779,İkinci El,Betonarme,,,,,Var,,2,Evet,,,,,
17754327,02 Ağustos 2025,02 Ağustos 2025,Konut,Kiralık,Daire,65 m²,90 m²,2+1,5-10,5.Kat,5,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,27.000TL,Samsun - Canik - Uludağ Mahallesi,https://www.emlakjet.com/ilan/huseyin-ulkerden-canikte-deniz-doga-manzara-esyali-21-daire-17754327,İkinci El,,,25000 TL,265,5,,,,,,,,,
17752993,01 Ağustos 2025,01 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,21 Ve Üzeri,2.Kat,4,Kombi Doğalgaz,Boş,Boş,Tapu Kaydı Yok,Hayır,,1,Genel Fiyat,17.000TL,Samsun - İlkadım - Hürriyet Mahallesi,https://www.emlakjet.com/ilan/bulvara-yakin-kiralik-daire-17752993,İkinci El,Betonarme,200 TL,17000 TL,,,Var,1,1,Evet,Açık Balkon,10 m²,10 m²,30 m²,10 m²
17752281,01 Ağustos 2025,01 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,5-10,1.Kat,10,Merkezi (Pay Ölçer),Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,14.000TL,Samsun - Atakum - Alanlı Mahallesi,https://www.emlakjet.com/ilan/emlak-sanati-full-esyali-abonelikler-acik-site-ici-havuzlu-11-17752281,,,,,,,,,,,,,,,
17754221,02 Ağustos 2025,05 Ağustos 2025,Konut,Kiralık,Daire,140 m²,165 m²,3+1,4,4.Kat,10,Merkezi (Pay Ölçer),Boş,Boş,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,30.000TL,Samsun - Atakum - İstiklal Mahallesi,https://www.emlakjet.com/ilan/aycil-park-sitesi-havuzlu-istiklal-mahallesinde-31-daire-17754221,,,,,,,,,,,,,,,
17752285,01 Ağustos 2025,01 Ağustos 2025,Konut,Kiralık,Daire,180 m²,210 m²,4+1,0 (Yeni),4.Kat,7,Yerden Isıtma,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,43.000TL,Samsun - Atakum - Beypınar Mahallesi,https://www.emlakjet.com/ilan/emlak-sanati-ihtisamli-bir-yasam-sizleri-bekliyor-17752285,,,,,,,,,,,,,,,
17755238,02 Ağustos 2025,02 Ağustos 2025,Konut,Kiralık,Daire,140 m²,150 m²,3+1,21 Ve Üzeri,7.Kat,9,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,20.000TL,Samsun - İlkadım - Adalet Mahallesi,https://www.emlakjet.com/ilan/evim-nur-dan-adalet-mh-31-asansorlu-bulvara-cephe-kiralik-daire-17755238,,,,20000 TL,714,19,Var,,,,,,,,
17752341,01 Ağustos 2025,01 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,21 Ve Üzeri,4.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,14.000TL,Samsun - İlkadım - Çiftlik Mahallesi,https://www.emlakjet.com/ilan/ciftlik-caddesi-yakin-esyali-kiralik-daire-17752341,İkinci El,Betonarme,,14000 TL,,,Yok,,1,Evet,,,10 m²,20 m²,10 m²
17757211,02 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,21 Ve Üzeri,1.Kat,4,Kombi Doğalgaz,Boş,Boş,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,10.000TL,Samsun - İlkadım - Fevzi Çakmak Mahallesi,https://www.emlakjet.com/ilan/fevzi-cakmak-mahallesinde-kiralik-daire-17757211,İkinci El,Betonarme,200 TL,10000 TL,,,Var,1,1,Evet,Açık Balkon,10 m²,10 m²,20 m²,10 m²
17751769,01 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,21 Ve Üzeri,3.Kat,4,Kombi Doğalgaz,Boş,Boş,Kooperatiften Tapu,Hayır,Yok,1,Genel Fiyat,10.000TL,Samsun - İlkadım - Zafer Mahallesi,https://www.emlakjet.com/ilan/samsun-ilkadim-zafer-mahallesi-nde-sehir-merkezinde-21-kiralik-daire-17751769,İkinci El,Betonarme,,,,,Var,,2,Evet,,,,,
17752288,01 Ağustos 2025,01 Ağustos 2025,Konut,Kiralık,Daire,180 m²,210 m²,4+1,0 (Yeni),6.Kat,7,Yerden Isıtma,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,45.000TL,Samsun - Atakum - Beypınar Mahallesi,https://www.emlakjet.com/ilan/emlak-sanati-samsun-un-en-degerli-bolgesinde-17752288,,,,,,,,,,,,,,,
17751821,01 Ağustos 2025,01 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,21 Ve Üzeri,3.Kat,4,Kombi Doğalgaz,Boş,Boş,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,10.000TL,Samsun - İlkadım - Hürriyet Mahallesi,https://www.emlakjet.com/ilan/ciftlik-civari-kiralik-daire-17751821,İkinci El,Betonarme,,0 TL,,,Var,1,1,Evet,Açık Balkon,10 m²,10 m²,25 m²,10 m²
17743318,31 Temmuz 2025,31 Temmuz 2025,Konut,Kiralık,Daire,125 m²,130 m²,3+1,21 Ve Üzeri,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,12.000TL,Samsun - İlkadım - Cedit Mahallesi,https://www.emlakjet.com/ilan/evim-nur-dan-cedit-mh-31-3-kat-dogalgazli-balkonlu-firsat-kiralik-daire-17743318,İkinci El,Betonarme,,12000 TL,7524,2,Var,1,1,Hayır,Açık Balkon,,,,
17748859,01 Ağustos 2025,01 Ağustos 2025,Konut,Kiralık,Daire,55 m²,60 m²,1+1,5-10,4.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Samsun - Atakum - Körfez Mahallesi,https://www.emlakjet.com/ilan/evim-nur-dan-korfez-mh-11-4-kat-full-esyali-kiralik-daire-17748859,İkinci El,Betonarme,,17000 TL,1696,15,Var,1,1,Hayır,Açık Balkon,,,,
17738496,30 Temmuz 2025,30 Temmuz 2025,Konut,Kiralık,Daire,110 m²,120 m²,3+1,5-10,4.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,22.500TL,Samsun - Atakum - Yenimahalle Mahallesi,https://www.emlakjet.com/ilan/atakum-kiralik-31-daire-17738496,,,,,,,,,,,,,,,
17743016,31 Temmuz 2025,31 Temmuz 2025,Konut,Kiralık,Daire,120 m²,130 m²,3+1,2,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,22.000TL,Samsun - İlkadım - Tepecik Mahallesi,https://www.emlakjet.com/ilan/dogan-emlak-group-tan-ilkadim-tepecik-mh-31-4-kat-esyasiz-kiralik-daire-17743016,Sıfır,Betonarme,,,10297,5,Var,2,3,,Kapalı Balkon,,,,
17737293,30 Temmuz 2025,30 Temmuz 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,16-20,1.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,12.000TL,Samsun - Atakum - Esenevler Mahallesi,https://www.emlakjet.com/ilan/can-emlaktan-esenevler-de-kiralik-daire-17737293,,,,,,,,,,,,,,,
17740553,30 Temmuz 2025,23 Ağustos 2025,Konut,Kiralık,Daire,85 m²,100 m²,2+1,21 Ve Üzeri,2.Kat,4,Kombi Doğalgaz,Boş,Boş,Kooperatiften Tapu,Hayır,Yok,1,Genel Fiyat,10.000TL,Samsun - İlkadım - Çiftlik Mahallesi,https://www.emlakjet.com/ilan/samsun-ilkadim-ciftlik-mahallesi-nde-depozitosuz-sehir-merkezinde-21-kiralik-daire-17740553,İkinci El,Betonarme,,,,,Var,,2,Evet,,,,,
17746286,31 Temmuz 2025,01 Ağustos 2025,Konut,Kiralık,Daire,150 m²,160 m²,3+1,21 Ve Üzeri,1.Kat,7,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,20.000TL,Samsun - Atakum - Denizevleri Mahallesi,https://www.emlakjet.com/ilan/denizevlerinde-mukemmel-konumda-kiralik-3-1-daire-17746286,,,,20000 TL,39,45,Var,,,,,,,,
17739996,30 Temmuz 2025,30 Temmuz 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,16-20,3.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Yabancıdan,Hayır,Yok,1,Genel Fiyat,15.000TL,Samsun - İlkadım - Reşadiye Mahallesi,https://www.emlakjet.com/ilan/sezgin-aslan-dan-resadiye-mahallesinde-esyali-kiralik-daire-17739996,İkinci El,Betonarme,,,,,,,,,,,,,
17740345,30 Temmuz 2025,30 Temmuz 2025,Konut,Kiralık,Daire,75 m²,90 m²,2+0,4,Düz Giriş (Zemin),12,Merkezi (Pay Ölçer),Boş,Eşyalı,Kat Mülkiyeti,Evet,,1,Genel Fiyat,17.000TL,Samsun - Atakum - Yeşildere Mahallesi,https://www.emlakjet.com/ilan/lider-gayrimenkul-den-yesildere-mh-20-havuzlu-site-ici-full-esyali-daire-17740345,,Betonarme,2250 TL,17000 TL,9278,5,Var,1,1,Evet,,,,,
17747576,31 Temmuz 2025,01 Ağustos 2025,Konut,Kiralık,Daire,90 m²,110 m²,2+1,21 Ve Üzeri,2.Kat,6,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,19.500TL,Samsun - İlkadım - Çiftlik Mahallesi,https://www.emlakjet.com/ilan/evim-nur-dan-ciftlik-caddesine-cephe-21-2-kat-kiralik-ofis-ve-daire-17747576,,,,19500 TL,556,2,,,,,,,,,
17747724,01 Ağustos 2025,01 Ağustos 2025,Konut,Kiralık,Daire,130 m²,140 m²,3+1,5-10,4.Kat,7,Merkezi (Pay Ölçer),Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,23.500TL,Samsun - İlkadım - Fevzi Çakmak Mahallesi,https://www.emlakjet.com/ilan/yayla-gayrimenkul-fevzi-cakmakta-kiralik-31-site-ici-daire-17747724,,,,,,,,,,,,,,,
17745577,31 Temmuz 2025,24 Ağustos 2025,Konut,Kiralık,Daire,115 m²,125 m²,2+1,16-20,10.Kat,10,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,14.500TL,Samsun - İlkadım - Adalet Mahallesi,https://www.emlakjet.com/ilan/mia-dan-ilkadim-karadeniz-caddesi-uzerinde-kiralik-31-daire-17745577,İkinci El,Betonarme,200 TL,14500 TL,1142,8,Var,2,1,Evet,"Açık Balkon, Açık Teras",,,,
