İlan Numarası,İlan Oluşturma Tarihi,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Yapı Durumu,Yapı Tipi,Aidat,Tapu Durumu,Site İçerisinde,Takas,Banyo Sayısı,Fiyat Durumu,fiyat,konum,URL,Depozito,Ada,Parsel,Eşya Durumu,Balkon Durumu,Balkon Sayısı,WC Sayısı,Görüntülü Gezilebilir mi?,Balkon Tipi,Salon Metrekare,WC Metrekare,Banyo Metrekare,Balkon Metrekare
17898524,17 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,45 m²,48 m²,1+1,1,1.Kat,1,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,22.500TL,Balıkesir - Bandırma - Yeni Mahallesi,https://www.emlakjet.com/ilan/hastane-ve-uni-yurume-mesafesinde-esyali-11-kiralik-daire-17898524,,,,Eşyalı,,,,,,,,,
17904729,18 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,55 m²,60 m²,1+1,0 (Yeni),2.Kat,4,Kombi Doğalgaz,Boş,,,,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,15.000TL,Balıkesir - Bandırma - Yeni Mahallesi,https://www.emlakjet.com/ilan/atakul-gyo-dan-yeni-mahallede-11-sifir-arakat-kiralik-daire-17904729,,,,Boş,,,,,,,,,
17900455,17 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,40 m²,45 m²,Stüdyo,11-15,2.Kat,4,Kombi Doğalgaz,Kiracı Oturuyor,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,16.000TL,Balıkesir - Karesi - Karesi Mahallesi,https://www.emlakjet.com/ilan/balikesir-merkez-de-esyali-kiralik-studyo-daire-asansorlu-binada-17900455,,,,Eşyalı,,,,,,,,,
17898503,17 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,20 m²,25 m²,Stüdyo,5-10,5.Kat,5,Merkezi Doğalgaz,Boş,İkinci El,Betonarme,0 TL,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,12.500TL,Balıkesir - Karesi - Ege Mahallesi,https://www.emlakjet.com/ilan/her-sey-dahil-esyali-kiralik-10-daireler-17898503,12500 TL,7817,6,,Yok,,1,,,,,,
17909230,18 Ağustos 2025,18 Ağustos 2025,Konut,Kiralık,Daire,120 m²,125 m²,3+1,21 Ve Üzeri,4.Kat,4,Kombi Doğalgaz,Boş,,,1 TL,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,17.000TL,Balıkesir - Gönen - Kurtuluş Mahallesi,https://www.emlakjet.com/ilan/alp-yapi-emlaktan-gonen-kurtulusta-cadde-uzerinde-kiralik-daire-17909230,17000 TL,1740,123,,,,,,,,,,
17908867,18 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,40 m²,45 m²,1+1,5-10,1.Kat,4,Merkezi Kömür,Boş,İkinci El,,250 TL,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,20.000TL,Balıkesir - Ayvalık - Küçükköy Mahallesi,https://www.emlakjet.com/ilan/ayvalik-sarimsakli-da-esyali-11-daire-17908867,20000 TL,137,1,Boş,,,,,,,,,
17899408,17 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,2,2.Kat,4,Yerden Isıtma,Boş,,,,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,35.000TL,Balıkesir - Edremit - Altınkum Mahallesi,https://www.emlakjet.com/ilan/tunaboylu-dan-altinkum-da-havuzlu-otoparkli-luks-21-kiralik-17899408,,,,Boş,,,,,,,,,
17904182,17 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,75 m²,90 m²,2+1,21 Ve Üzeri,2.Kat,3,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,14.000TL,Balıkesir - Altıeylül - Hasan Basri Çantay Mahallesi,https://www.emlakjet.com/ilan/has-real-estate-gayrimenkul-den-stadyumun-yani-21-kiralik-daire-17904182,,,,Eşyalı,,,,,,,,,
17901202,17 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,110 m²,130 m²,3+1,4,1.Kat,4,Kombi Doğalgaz,Boş,,,,Kat İrtifakı,Hayır,Yok,2,Genel Fiyat,33.000TL,Balıkesir - Karesi - 1. Sakarya Mahallesi,https://www.emlakjet.com/ilan/liva-dan-1-sakarya-mah-31-kiralik-ara-kat-on-cephe-sifir-daire-17901202,,,,,,,,,,,,,
17898724,17 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,60 m²,65 m²,1+1,0 (Yeni),3.Kat,5,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,19.000TL,Balıkesir - Gömeç - Kemalpaşa Mahallesi,https://www.emlakjet.com/ilan/hastane-karsisi-yeni-binada-kiralik-11-daire-17898724,,,,Boş,,,,,,,,,
17906669,18 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,55 m²,60 m²,1+1,0 (Yeni),Yüksek Giriş,4,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,16.500TL,Balıkesir - Bandırma - 600 Evler Mahallesi,https://www.emlakjet.com/ilan/detay-emlak-tan-600-evler-mahallesi-nde-kiralik-11-daire-17906669,,,,Boş,,,,,,,,,
17899522,17 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,125 m²,140 m²,3+1,21 Ve Üzeri,4.Kat,4,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,15.000TL,Balıkesir - Gönen - Kurtuluş Mahallesi,https://www.emlakjet.com/ilan/sahlan-emlaktan-kiralik-daire-17899522,,,,Boş,,,,,,,,,
17899058,17 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,63 m²,76 m²,1+1,0 (Yeni),Düz Giriş (Zemin),3,Kombi Doğalgaz,Boş,,,,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,17.000TL,Balıkesir - Gönen - Rüstem Mahallesi,https://www.emlakjet.com/ilan/rustem-mah-11-sifir-kiralik-daire-17899058,,,,Boş,,,,,,,,,
17906823,18 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,84 m²,85 m²,2+1,11-15,11.Kat,12,Kombi Doğalgaz,Mülk Sahibi Oturuyor,,,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,17.500TL,Balıkesir - Karesi - Yeni Mahallesi,https://www.emlakjet.com/ilan/tokide-acil-kiralik-daire-17906823,,7527,1,,,,,,,,,,
17908958,18 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,140 m²,150 m²,3+1,5-10,3.Kat,4,Kombi Doğalgaz,Boş,,,300 TL,Müstakil Tapulu,Hayır,,2,Genel Fiyat,27.000TL,Balıkesir - Edremit - Camivasat Mahallesi,https://www.emlakjet.com/ilan/cadde-uzeri-butun-odalari-gunes-alan-dogalgazli-17908958,27000 TL,298,24,,Var,1,,,Açık Balkon,,,,
17900435,17 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,62 m²,71 m²,2+1,16-20,1.Kat,3,Kombi Doğalgaz,Boş,,,,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,18.500TL,Balıkesir - Bandırma - Sunullah Mahallesi,https://www.emlakjet.com/ilan/bandirma-sunullah-mahallesinde-kiralik-21-esyali-daire-17900435,,,,Eşyalı,,,,,,,,,
17906616,18 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,85 m²,90 m²,2+1,21 Ve Üzeri,2.Kat,4,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,18.000TL,Balıkesir - Altıeylül - Kasaplar Mahallesi,https://www.emlakjet.com/ilan/balikesir-izmir-yolu-uzeri-esyali-kiralik-21-daire-17906616,,,,Eşyalı,,,,,,,,,
17890224,16 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,135 m²,150 m²,3+1,11-15,2.Kat,4,Isı Pompası,Boş,,,,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,23.000TL,Balıkesir - Ayvalık - Altınova Mahallesi,https://www.emlakjet.com/ilan/altinova-merkezde-ferah-31-ful-tadilat-yapilmis-kiralik-daire-17890224,,,,Boş,,,,,,,,,
17896764,16 Ağustos 2025,18 Ağustos 2025,Konut,Kiralık,Daire,130 m²,140 m²,3+1,21 Ve Üzeri,Yüksek Giriş,3,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,23.999TL,Balıkesir - Bandırma - Paşakonak Mahallesi,https://www.emlakjet.com/ilan/pasakonak-ta-31-esyali-kiralik-daire-17896764,,621,16,,,,,,,,,,
17894680,16 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,81 m²,110 m²,3+1,3,1.Kat,3,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,30.000TL,Balıkesir - Altıeylül - Bahçelievler Mahallesi,https://www.emlakjet.com/ilan/mars-gayrimenkul-den-kiralik-31-daire-17894680,,,,Boş,,,,,,,,,
17898383,17 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,78 m²,85 m²,2+1,21 Ve Üzeri,6.Kat,6,Merkezi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Balıkesir - Karesi - Kayabey Mahallesi,https://www.emlakjet.com/ilan/remax-mid-kayabey-mah-21-kiralik-daire-17898383,,,,Boş,,,,,,,,,
17898421,17 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,80 m²,90 m²,2+1,5-10,Yüksek Giriş,3,Kombi Doğalgaz,Kiracı Oturuyor,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,22.500TL,Balıkesir - Altıeylül - Gaziosmanpaşa Mahallesi,https://www.emlakjet.com/ilan/gop-mahallesi-sevgi-hastanesi-arkasi-kiralik-21-daire-17898421,,,,Boş,,,,,,,,,
17894678,16 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,5-10,1.Kat,3,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Balıkesir - Altıeylül - Hasan Basri Çantay Mahallesi,https://www.emlakjet.com/ilan/hava-lojmanlari-yakininda-kiralik-11-daire-17894678,,,,Eşyalı,,,,,,,,,
17891791,16 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,40 m²,45 m²,1+1,5-10,Yüksek Giriş,4,Kombi Doğalgaz,Boş,,,,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,16.500TL,Balıkesir - Altıeylül - Gaziosmanpaşa Mahallesi,https://www.emlakjet.com/ilan/era-port-guvencesiyle-gop-adliye-yakini-11-kiralik-daire-17891791,,,,Eşyalı,,,,,,,,,
17892439,16 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,60 m²,65 m²,1+1,16-20,2.Kat,3,Klimalı,Boş,İkinci El,Betonarme,1 TL,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,20.000TL,Balıkesir - Edremit - İskele Mahallesi,https://www.emlakjet.com/ilan/bahadir-emlaktan-meydanda-11-kiralik-daire-17892439,,,,,,,,,,,,,
17891802,16 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,60 m²,65 m²,2+1,21 Ve Üzeri,2.Kat,4,Kombi Doğalgaz,Boş,,,,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,18.000TL,Balıkesir - Karesi - Kuva-İ Milliye Mahallesi,https://www.emlakjet.com/ilan/era-port-guvencesiyle-kuvayi-milliye-de-faturalar-dahil-kiralik-17891802,,,,Boş,,,,,,,,,
17898488,17 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,20 m²,25 m²,Stüdyo,5-10,4.Kat,5,Merkezi Doğalgaz,Boş,İkinci El,Betonarme,0 TL,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,13.500TL,Balıkesir - Karesi - Ege Mahallesi,https://www.emlakjet.com/ilan/her-sey-dahil-esyali-kiralik-10-daireler-17898488,13500 TL,7817,6,,Yok,,1,,,,,,
17896266,16 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,85 m²,95 m²,2+1,21 Ve Üzeri,4.Kat,4,Kombi Doğalgaz,Kiracı Oturuyor,,Betonarme,350 TL,Kat İrtifakı,Hayır,,2,Genel Fiyat,20.000TL,Balıkesir - Bandırma - Hacı Yusuf Mahallesi,https://www.emlakjet.com/ilan/ogrenciye-uygun-deniz-manzaralari-merkezde-yuruyus-mesafesi-3-dakika-17896266,20000 TL,2224,8,Eşyalı,Var,,1,Hayır,,,,,5 m²
17898418,17 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,60 m²,65 m²,2+1,1,Yüksek Giriş,3,Yerden Isıtma,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,22.000TL,Balıkesir - Altıeylül - Gaziosmanpaşa Mahallesi,https://www.emlakjet.com/ilan/g-o-p-mahallesi-sehir-hastanesi-yakini-21-amerikan-mutfak-daire-17898418,,,,Boş,,,,,,,,,
17895526,16 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,60 m²,70 m²,1+1,5-10,Yüksek Giriş,4,Kombi Doğalgaz,Boş,,,,Kat İrtifakı,Hayır,,1,Genel Fiyat,20.000TL,Balıkesir - Altıeylül - Çayırhisar Mahallesi,https://www.emlakjet.com/ilan/cb-king-den-cayirhisar-mahallesinde-kiralik-11-esyali-daire-17895526,,8981,3,,,,,,,,,,
17894650,16 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,5-10,3.Kat,3,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,18.999TL,Balıkesir - Bandırma - Hacı Yusuf Mahallesi,https://www.emlakjet.com/ilan/haciysuf-ta-11-deniz-manzarali-esyali-kiralik-daire-17894650,,2220,9,,,,,,,,,,
17892440,16 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,50 m²,85 m²,3+1,16-20,Çatı Katı,3,Klimalı,Boş,İkinci El,Betonarme,1 TL,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,26.000TL,Balıkesir - Edremit - İskele Mahallesi,https://www.emlakjet.com/ilan/bahadir-emlaktan-merkezde-denize-10-adim-kiralik-daire-17892440,,,,,,,,,,,,,
17898473,17 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,25 m²,30 m²,Stüdyo,5-10,4.Kat,5,Merkezi Doğalgaz,Boş,İkinci El,Betonarme,0 TL,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,15.000TL,Balıkesir - Karesi - Ege Mahallesi,https://www.emlakjet.com/ilan/her-sey-dahil-esyali-kiralik-10-daireler-17898473,15000 TL,7817,6,,Yok,,1,,,,,,
17890961,16 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,107 m²,120 m²,3+1,21 Ve Üzeri,3.Kat,3,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,26.500TL,Balıkesir - Altıeylül - Bahçelievler Mahallesi,https://www.emlakjet.com/ilan/bahcelievler-mah-asuva-parka-yakin-esyali-31-kiralik-daire-17890961,,,,Eşyalı,,,,,,,,,
17898420,17 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,120 m²,130 m²,3+1,21 Ve Üzeri,Düz Giriş (Zemin),4,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Balıkesir - Karesi - Ali Hikmet Paşa Mahallesi,https://www.emlakjet.com/ilan/ali-hikmet-pasa-ilkokulu-yanizemin-kat-31-kiralik-daire-17898420,,,,Boş,,,,,,,,,
17897160,16 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,55 m²,60 m²,1+1,4,1.Kat,3,Merkezi Doğalgaz,Boş,,,,Müstakil Tapulu,Hayır,Yok,1,Genel Fiyat,22.500TL,Balıkesir - Ayvalık - Altınova Mahallesi,https://www.emlakjet.com/ilan/ayvalik-altinova-merkezde-kiralik-11-daire-17897160,,,,Boş,,,,,,,,,
17895705,16 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,45 m²,90 m²,1+1,3,1.Kat,12,Merkezi (Pay Ölçer),Boş,,,,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,22.000TL,Balıkesir - Karesi - 2. Sakarya Mahallesi,https://www.emlakjet.com/ilan/ram-invest-ten-baltok-a-blok-ta-a-plus-esyali-kiralik-11-daire-17895705,,,,Eşyalı,,,,,,,,,
17897690,16 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,50 m²,60 m²,1+1,16-20,11.Kat,11,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,13.500TL,Balıkesir - Karesi - Yeni Mahallesi,https://www.emlakjet.com/ilan/toki-yeni-mahallede-full-esyali-kiralik-daire-17897690,,,,Eşyalı,,,,,,,,,
17891793,16 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,120 m²,130 m²,3+1,11-15,3.Kat,3,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,26.000TL,Balıkesir - Karesi - Kuva-İ Milliye Mahallesi,https://www.emlakjet.com/ilan/era-port-guvencesi-ile-cihat-bilgehan-caddesinde-kiralik-daire-17891793,,,,Boş,,,,,,,,,
17893094,16 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,135 m²,150 m²,3+1,16-20,5.Kat,5,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,32.000TL,Balıkesir - Edremit - Cennetayağı Mahallesi,https://www.emlakjet.com/ilan/edremit-cennetayaginda-firsat-konumda-kiralik-31-daire-17893094,,,,Boş,,,,,,,,,
17890943,16 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,60 m²,75 m²,1+1,3,Yüksek Giriş,3,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Balıkesir - Bandırma - 600 Evler Mahallesi,https://www.emlakjet.com/ilan/trend-den-600-evler-mah-esyali-3-yasinda-60-m2-11-kiralik-daire-17890943,,,,Eşyalı,,,,,,,,,
17888396,15 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,50 m²,60 m²,1+1,5-10,3.Kat,4,Kombi Doğalgaz,Boş,,,,Kat İrtifakı,Evet,Yok,1,Genel Fiyat,16.000TL,Balıkesir - Altıeylül - Hasan Basri Çantay Mahallesi,https://www.emlakjet.com/ilan/hly-den-hasan-basri-cantay-mah-11-esyali-genis-kiralik-daire-17888396,,,,Eşyalı,,,,,,,,,
17898443,17 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,60 m²,70 m²,1+1,5-10,Yüksek Giriş,5,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,16.750TL,Balıkesir - Altıeylül - Dinkçiler Mahallesi,https://www.emlakjet.com/ilan/er-yapi-dan-nef-yakini-full-esyali-genis-ferah-kiralik-daire-17898443,,,,Eşyalı,,,,,,,,,
17895694,16 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,55 m²,60 m²,1+1,0 (Yeni),2.Kat,4,Kombi Doğalgaz,Boş,,,,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,15.000TL,Balıkesir - Bandırma - Yeni Mahallesi,https://www.emlakjet.com/ilan/asgo-dan-yeni-mahalle-de-kiralik-11-daire-17895694,,,,Boş,,,,,,,,,
17888555,15 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,120 m²,125 m²,3+1,16-20,2.Kat,5,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,22.000TL,Balıkesir - Bandırma - 17 Eylül Mahallesi,https://www.emlakjet.com/ilan/17-eylul-de-31-ara-kat-kiralik-daire-17888555,,,,Boş,,,,,,,,,
17898422,17 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,40 m²,50 m²,1+1,0 (Yeni),2.Kat,3,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,16.500TL,Balıkesir - Altıeylül - Plevne Mahallesi,https://www.emlakjet.com/ilan/plevne-mahallesi-kiralik-ultra-lux-11-daire-17898422,,,,Boş,,,,,,,,,
17897329,16 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,45 m²,55 m²,1+1,5-10,5.Kat,6,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,19.500TL,Balıkesir - Karesi - Atatürk Mahallesi,https://www.emlakjet.com/ilan/ataturk-mahallesinde-arakat-11-esyali-kiralik-daire-17897329,,,,Eşyalı,,,,,,,,,
17888140,15 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,35 m²,40 m²,Stüdyo,5-10,2.Kat,4,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,26.000TL,Balıkesir - Karesi - Eski Kuyumcular Mahallesi,https://www.emlakjet.com/ilan/elektrik-su-dogalgaz-internet-dahil-17888140,,8013,2,Eşyalı,,,,,,,,,
17882836,15 Ağustos 2025,15 Ağustos 2025,Konut,Kiralık,Daire,85 m²,90 m²,2+1,21 Ve Üzeri,Kot 1 (-1).Kat,3,Kombi Doğalgaz,Boş,,,,Kat İrtifakı,Hayır,,1,Genel Fiyat,12.500TL,Balıkesir - Altıeylül - Hasan Basri Çantay Mahallesi,https://www.emlakjet.com/ilan/cb-king-den-hasan-basri-cantay-mahallesinde-21-kiralik-daire-17882836,,10667,2,,,,,,,,,,
17875021,14 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,110 m²,120 m²,2+1,5-10,2.Kat,4,Klimalı,Boş,,,,Kat Mülkiyeti,Hayır,,2,Genel Fiyat,28.000TL,Balıkesir - Edremit - Akçay Mahallesi,https://www.emlakjet.com/ilan/aktif-ten-ikizcay-da-arakat-on-cephe-kombili-harika-ferah-kiralik-21-daire-17875021,28000 TL,2059,3,,,,,,,,,,
17888259,15 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,3,Yüksek Giriş,3,Klimalı,Boş,,,,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,21.000TL,Balıkesir - Edremit - İkizçay Mahallesi,https://www.emlakjet.com/ilan/akcay-ikizcay-da-doga-ile-ic-ice-full-esyali-kiralik-11-daire-17888259,,,,Eşyalı,,,,,,,,,
17885905,15 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,15 m²,20 m²,Stüdyo,21 Ve Üzeri,Düz Giriş (Zemin),5,Elektrikli Radyatör,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,8.500TL,Balıkesir - Karesi - Yıldırım Mahallesi,https://www.emlakjet.com/ilan/carsi-merkezde-esyali-10-sutudyo-daire-17885905,,,,Eşyalı,,,,,,,,,
17874730,14 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,90 m²,105 m²,2+1,5-10,Yüksek Giriş,2,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,,2,Genel Fiyat,17.500TL,Balıkesir - Altıeylül - Sütlüce Mahallesi,https://www.emlakjet.com/ilan/elfi-den-kiralik-ebeveyn-banyolu-giyinme-odali-21-daire-17874730,,11449,5,,,,,,,,,,
17879672,15 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,50 m²,57 m²,1+1,2,3.Kat,5,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,19.500TL,Balıkesir - Bandırma - Paşakent Mahallesi,https://www.emlakjet.com/ilan/bandirma-pasakent-mahallesinde-kiralik-11-daire-17879672,,,,Boş,,,,,,,,,
17885601,15 Ağustos 2025,15 Ağustos 2025,Konut,Kiralık,Daire,50 m²,60 m²,2+1,21 Ve Üzeri,Düz Giriş (Zemin),2,Kombi Doğalgaz,Boş,,,,Kat İrtifakı,Hayır,,1,Genel Fiyat,10.000TL,Balıkesir - Altıeylül - Yıldız Mahallesi,https://www.emlakjet.com/ilan/re-max-mid-den-kiralik-eski-ssk-ustu-21-daire-17885601,,11334,8,,,,,,,,,,
17881664,15 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,120 m²,130 m²,3+1,0 (Yeni),2.Kat,5,Merkezi (Pay Ölçer),Boş,,,,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,20.000TL,Balıkesir - Karesi - Kuva-İ Milliye Mahallesi,https://www.emlakjet.com/ilan/balikesir-kuvai-milliye-tokide-2-kat-31-sifir-daire-17881664,,,,Boş,,,,,,,,,
17888142,15 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,60 m²,65 m²,1+1,5-10,2.Kat,3,Kombi Doğalgaz,Boş,,,,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,22.500TL,Balıkesir - Altıeylül - Kasaplar Mahallesi,https://www.emlakjet.com/ilan/ern-gayrimenkul-den-kiralik-universite-civari-esyali-11-17888142,,,,Eşyalı,,,,,,,,,
17880745,15 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,4,1.Kat,4,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,13.500TL,Balıkesir - Altıeylül - Sütlüce Mahallesi,https://www.emlakjet.com/ilan/liva-dan-sutluce-mahallesinde-full-esyali-kiralik-daire-17880745,,,,Eşyalı,,,,,,,,,
17880744,15 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,5-10,2.Kat,4,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.500TL,Balıkesir - Altıeylül - Plevne Mahallesi,https://www.emlakjet.com/ilan/plevne-mahallesinde-11-esyali-kiralik-daire-17880744,,,,Eşyalı,,,,,,,,,
17884312,15 Ağustos 2025,15 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,3+1,21 Ve Üzeri,Düz Giriş (Zemin),5,Kombi Doğalgaz,Boş,,Betonarme,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,15.000TL,Balıkesir - Bandırma - Levent Mahallesi,https://www.emlakjet.com/ilan/levent-mahallesi-nde-doga-ile-ic-ice-31-esyali-kiralik-daire-17884312,15000 TL,796,1,Eşyalı,Var,2,,,Kapalı Balkon,,,,
17878142,15 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,115 m²,125 m²,3+1,21 Ve Üzeri,1.Kat,2,Klimalı,Boş,,,,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,48.000TL,Balıkesir - Ayvalık - Namık Kemal Mahallesi,https://www.emlakjet.com/ilan/cb-fark-tan-cunda-merkez-de-deniz-manzarali-kiralik-17878142,,,,Eşyalı,,,,,,,,,
